Date,gross_return,long_contribution,short_contribution,market_return,turnover,transaction_cost,net_return,K
2025-02-24,0.009441446881250003,-0.00800456024375,0.017446007125,-0.025450567368750003,0.25,0.00025,0.009191446881250002,4
2025-02-25,0.0098202989375,0.0042588121125,0.005561486825,-0.0013026747125000002,0.25,0.00025,0.0095702989375,4
2025-02-26,-0.010881200637500001,-0.016804630675,0.005923430037499999,-0.0227280607125,0.25,0.00025,-0.011131200637500002,4
2025-02-27,0.0010641402499999997,0.011105028125,-0.010040887875,0.021145916,0.25,0.00025,0.0008141402499999997,4
2025-02-28,-0.007794378624999997,-0.020002385624999997,0.012208007,-0.032210392625,0.25,0.00025,-0.008044378624999998,4
2025-03-03,0.0090999757975,0.0022430691125,0.006856906685000001,-0.0046138375725000005,0.25,0.00025,0.0088499757975,4
2025-03-04,0.004203774600000001,0.00889797875,-0.004694204149999999,0.0135921829,0.0,0.0,0.004203774600000001,4
2025-03-05,-0.012812768774999999,-0.021004668275,0.0081918995,-0.029196567775,0.25,0.00025,-0.013062768774999999,4
2025-03-06,0.014618390537500001,0.0138438154625,0.0007745750749999999,0.0130692403875,0.25,0.00025,0.014368390537500001,4
2025-03-07,-0.0002996701250000018,-0.023529064625000002,0.0232293945,-0.046758459125,0.25,0.00025,-0.0005496701250000018,4
2025-03-10,-0.00453848631875,-0.0013342049999999993,-0.0032042813187499997,0.0018700763187500004,0.0,0.0,-0.00453848631875,4
2025-03-11,-0.0007997481000000008,0.011047233,-0.0118469811,0.0228942141,0.0,0.0,-0.0007997481000000008,4
2025-03-12,-0.004596400062499999,-0.01346689555,0.0088704954875,-0.0223373910375,0.0,0.0,-0.004596400062499999,4
2025-03-13,0.0005849366250000008,0.014978703000000001,-0.014393766375,0.029372469375,0.25,0.00025,0.00033493662500000084,4
2025-03-14,0.00325314542875,-0.0020050833250000004,0.00525822875375,-0.0072633120787500005,0.0,0.0,0.00325314542875,4
2025-03-17,0.0058739806124999995,-0.0072513739375,0.01312535455,-0.0203767284875,0.25,0.00025,0.005623980612499999,4
2025-03-18,-0.0010968989249999991,0.008469475499999999,-0.009566374425000001,0.018035849925,0.0,0.0,-0.0010968989249999991,4
2025-03-19,-0.0013134325125000001,-0.0004713876125,-0.0008420449,0.0003706572875,0.0,0.0,-0.0013134325125000001,4
2025-03-20,-0.005927030925,0.0038432367000000005,-0.009770267625,0.013613504325000001,0.0,0.0,-0.005927030925,4
2025-03-21,-0.012666858975,0.0078941789,-0.020561037875000004,0.028455216775,0.25,0.00025,-0.012916858975,4
2025-03-24,-0.0062372494625,0.0011616405,-0.0073988899625,0.0085605304625,0.0,0.0,-0.0062372494625,4
2025-03-25,-0.008541743874999999,-0.018417674375,0.009875930500000001,-0.028293604874999996,0.0,0.0,-0.008541743874999999,4
2025-03-26,-0.007029841225000001,-0.008462850375,0.0014330091500000001,-0.009895859525000002,0.0,0.0,-0.007029841225000001,4
2025-03-27,0.0002072095625000013,-0.013477124875,0.013684334437500001,-0.0271614593125,0.0,0.0,0.0002072095625000013,4
2025-03-28,-0.0004124179199999998,-4.17744749999999e-05,-0.0003706434449999998,0.00032886897,0.25,0.00025,-0.0006624179199999998,4
2025-03-31,-0.0004402967687500009,0.0054159809500000005,-0.00585627771875,0.01127225866875,0.0,0.0,-0.0004402967687500009,4
2025-04-01,-0.0036138385375,0.0033225322500000003,-0.0069363707875,0.0102589030375,0.0,0.0,-0.0036138385375,4
2025-04-02,-0.006153822000000003,-0.039478403749999995,0.03332458175,-0.0728029855,0.0,0.0,-0.006153822000000003,4
2025-04-03,0.008876683249999996,-0.028820014375,0.037696697625,-0.066516712,0.0,0.0,0.008876683249999996,4
2025-04-04,0.0070735459375,0.007516724937500001,-0.00044317900000000014,0.0079599039375,0.0,0.0,0.0070735459375,4
2025-04-07,0.0005910666249999991,-0.008156190875,0.0087472575,-0.016903448374999998,0.0,0.0,0.0005910666249999991,4
2025-04-08,0.014880046250000015,0.07799591812500001,-0.06311587187500001,0.14111179000000001,0.0,0.0,0.014880046250000015,4
2025-04-09,0.002304818999999996,-0.026004441750000003,0.028309260749999995,-0.054313702500000005,0.0,0.0,0.002304818999999996,4
2025-04-10,0.011154476743749999,0.01950592625,-0.00835144950625,0.02785737575625,0.0,0.0,0.011154476743749999,4
2025-04-11,0.005934311300000001,0.0021846996250000006,0.0037496116750000003,-0.0015649120499999997,0.5,0.0005,0.005434311300000001,4
2025-04-14,0.0005302624874999997,-0.0024575984625,0.00298786095,-0.0054454594125,0.0,0.0,0.0005302624874999997,4
2025-04-15,-0.0022545531249999994,-0.0195004285,0.017245875375,-0.036746303875,0.0,0.0,-0.0022545531249999994,4
2025-04-16,-0.00589703216625,-0.00620570275,0.00030867058375,-0.00651437333375,0.25,0.00025,-0.00614703216625,4
2025-04-17,0.0003660861249999998,-0.014445429375,0.0148115155,-0.029256944875000003,0.25,0.00025,0.00011608612499999977,4
2025-04-21,-0.002477881375000001,0.014406482000000002,-0.016884363375,0.031290845375,0.25,0.00025,-0.0027278813750000012,4
2025-04-22,0.005353497999999998,0.01878935725,-0.013435859250000001,0.0322252165,0.25,0.00025,0.005103497999999998,4
2025-04-23,0.0076422320000000005,0.01974267675,-0.01210044475,0.0318431215,0.25,0.00025,0.007392232,4
2025-04-24,-0.003050564312500002,0.011887838312500001,-0.014938402625000001,0.026826240937500002,0.25,0.00025,-0.003300564312500002,4
2025-04-25,-0.0052302882625,-0.0043584745625,-0.0008718137,-0.0034866608624999997,0.0,0.0,-0.0052302882625,4
2025-04-28,-0.005234177874999999,-0.0010675842875,-0.0041665935875,0.0030990093,0.0,0.0,-0.005234177874999999,4
2025-04-29,0.0062932118250000006,-0.002307222675,0.0086004345,-0.010907657175,0.0,0.0,0.0062932118250000006,4
2025-04-30,0.006233477425000001,0.012129023499999999,-0.005895546075,0.018024569575,0.0,0.0,0.006233477425000001,4
2025-05-01,-0.011216814750000002,0.0005375569124999998,-0.0117543716625,0.012291928575,0.25,0.00025,-0.011466814750000002,4
2025-05-02,-0.0011677280499999996,-0.0069259308875,0.0057582028375,-0.012684133725000001,0.25,0.00025,-0.0014177280499999996,4
2025-05-05,0.0023887184625,-0.0021911782875,0.00457989675,-0.006771075037499999,0.25,0.00025,0.0021387184624999996,4
2025-05-06,-0.0064902932125,-0.004122545875,-0.0023677473375,-0.0017547985374999995,0.0,0.0,-0.0064902932125,4
2025-05-07,-0.0021849886499999997,0.005747725325,-0.007932713975,0.0136804393,0.0,0.0,-0.0021849886499999997,4
2025-05-08,-0.0080375968,-0.0007104114625000001,-0.0073271853375,0.006616773875,0.25,0.00025,-0.0082875968,4
2025-05-09,0.012428088875,0.029458017125,-0.01702992825,0.046487945375,0.0,0.0,0.012428088875,4
2025-05-12,0.0028983012399999997,0.01079136445,-0.00789306321,0.018684427660000003,0.0,0.0,0.0028983012399999997,4
2025-05-13,0.006943205662499999,0.0087660885375,-0.0018228828749999998,0.010588971412499999,0.25,0.00025,0.006693205662499999,4
2025-05-14,-0.004560514962500001,-0.005075079325000001,0.0005145643625000002,-0.0055896436875000005,0.0,0.0,-0.004560514962500001,4
2025-05-15,0.00316111906875,0.002372096525,0.00078902254375,0.0015830739812499998,0.0,0.0,0.00316111906875,4
2025-05-16,0.0012553293162500003,-0.0007006426,0.0019559719162500003,-0.00265661451625,0.0,0.0,0.0012553293162500003,4
2025-05-19,-0.0031877714749999992,-0.0054354045,0.002247633025,-0.007683037524999999,0.0,0.0,-0.0031877714749999992,4
2025-05-20,0.0031249484625000008,-0.0035980081249999997,0.0067229565875000005,-0.0103209647125,0.25,0.00025,0.0028749484625000005,4
2025-05-21,0.0010598133250000002,0.00346897675,-0.0024091634250000002,0.005878140175000001,0.0,0.0,0.0010598133250000002,4
2025-05-22,-0.0045802905299999995,-0.00828408925,0.00370379872,-0.01198788797,0.0,0.0,-0.0045802905299999995,4
2025-05-23,-0.001643849125000001,0.013585802749999999,-0.015229651875,0.028815454625,0.0,0.0,-0.001643849125000001,4
2025-05-27,0.0027395790624999998,-0.0016846057499999999,0.004424184812500001,-0.0061087905625,0.0,0.0,0.0027395790624999998,4
2025-05-28,0.0021117374499999993,0.0040039164374999995,-0.0018921789875000002,0.005896095424999999,0.0,0.0,0.0021117374499999993,4
2025-05-29,0.0005346721624999999,-0.0035900380562499997,0.00412471021875,-0.007714748275000001,0.25,0.00025,0.0002846721624999999,4
2025-05-30,-0.005866568837500001,0.0016378081625,-0.007504377000000001,0.0091421851625,0.0,0.0,-0.005866568837500001,4
2025-06-02,-0.0021927069249999998,0.0026299055750000004,-0.004822612499999999,0.007452518075000001,0.25,0.00025,-0.0024427069249999996,4
2025-06-03,0.002222012375000001,0.001992489875,0.00022952250000000084,0.0017629673749999992,0.0,0.0,0.002222012375000001,4
2025-06-04,0.01765093475,-0.0019039292125000002,0.019554863962500002,-0.021458793174999997,0.0,0.0,0.01765093475,4
2025-06-05,0.004663727037499999,0.0083810315375,-0.0037173045000000004,0.0120983360375,0.0,0.0,0.004663727037499999,4
2025-06-06,-0.0027296416875,0.0018063419999999998,-0.0045359836875,0.0063423256875,0.0,0.0,-0.0027296416875,4
2025-06-09,-0.00823295965,0.0032205057374999997,-0.0114534653875,0.014673971124999997,0.0,0.0,-0.00823295965,4
2025-06-10,-0.009123244037499999,-0.0037954263125,-0.005327817725,0.0015323914124999996,0.0,0.0,-0.009123244037499999,4
2025-06-11,0.0035546963375,0.0026532883125,0.000901408025,0.0017518802874999999,0.0,0.0,0.0035546963375,4
2025-06-12,-0.007818060325,-0.006091137575000001,-0.0017269227500000001,-0.0043642148250000005,0.25,0.00025,-0.008068060325000001,4
2025-06-13,-0.0017928314500000007,0.006251335375,-0.008044166825,0.0142955022,0.0,0.0,-0.0017928314500000007,4
2025-06-16,0.0013128613624999999,-0.0031106248375,0.0044234862,-0.0075341110375,0.0,0.0,0.0013128613624999999,4
2025-06-17,-0.002674562025,0.0004870244999999999,-0.003161586525,0.0036486110250000003,0.0,0.0,-0.002674562025,4
2025-06-18,0.0005579603175000001,0.0003317191749999999,0.00022624114249999994,0.00010547803249999997,0.25,0.00025,0.00030796031750000006,4
2025-06-20,-0.006783628437500002,0.0047308886875,-0.011514517125,0.016245405812500002,0.0,0.0,-0.006783628437500002,4
2025-06-23,0.0114298125125,0.008472419075,0.0029573934375,0.005515025637499999,0.0,0.0,0.0114298125125,4
2025-06-24,0.0133983549,0.0093161313375,0.004082223562499999,0.005233907775000001,0.25,0.00025,0.013148354899999999,4
2025-06-25,0.0002644230874999992,0.006592230500000001,-0.0063278074125,0.012920037912500001,0.0,0.0,0.0002644230874999992,4
2025-06-26,0.005966905137500001,0.00503680635,0.0009300987875000001,0.004106707562500001,0.0,0.0,0.005966905137500001,4
2025-06-27,0.0040065061875,0.0018739746375,0.0021325315500000004,-0.00025855691249999967,0.0,0.0,0.0040065061875,4
2025-06-30,-0.002301383524999999,-0.010281687575,0.007980304050000001,-0.018261991625,0.0,0.0,-0.002301383524999999,4
2025-07-01,-0.0005801257375000002,0.007403733837500001,-0.007983859575,0.015387593412500001,0.0,0.0,-0.0005801257375000002,4
2025-07-02,0.0022507782624999993,0.0067021688125,-0.00445139055,0.0111535593625,0.0,0.0,0.0022507782624999993,4
2025-07-03,0.008011942981250002,-0.003505605175,0.011517548156250002,-0.01502315333125,0.0,0.0,0.008011942981250002,4
2025-07-07,-0.0005664835249999996,-0.001689159525,0.0011226760000000004,-0.0028118355250000004,0.25,0.00025,-0.0008164835249999996,4
2025-07-08,0.007666724612500002,0.008409797562500002,-0.0007430729500000001,0.009152870512500001,0.0,0.0,0.007666724612500002,4
2025-07-09,-0.0091992087,1.5517250000000133e-05,-0.00921472595,0.009230243199999998,0.0,0.0,-0.0091992087,4
2025-07-10,0.0017293021125,0.0024289758750000003,-0.0006996737624999998,0.0031286496374999997,0.25,0.00025,0.0014793021125,4
2025-07-11,0.0017727762549999998,0.0007874072549999999,0.0009853689999999998,-0.0001979617449999998,0.0,0.0,0.0017727762549999998,4
2025-07-14,0.01263146755,0.008471912250000001,0.0041595553,0.004312356950000001,0.0,0.0,0.01263146755,4
2025-07-15,-0.0009430907525,0.0010495884975000001,-0.00199267925,0.0030422677475000002,0.25,0.00025,-0.0011930907525,4
2025-07-16,0.0056149014624999995,0.005619393699999999,-4.492237499999956e-06,0.005623885937499999,0.0,0.0,0.0056149014624999995,4
2025-07-17,-0.00193359745,-0.0011787643250000001,-0.0007548331249999998,-0.0004239312000000003,0.0,0.0,-0.00193359745,4
2025-07-18,0.0035099094738749994,0.004808434723875,-0.00129852525,0.006106959973874999,0.0,0.0,0.0035099094738749994,4
2025-07-21,-0.0084149718625,-0.007703593587499999,-0.0007113782750000001,-0.006992215312499999,0.0,0.0,-0.0084149718625,4
2025-07-22,-0.0010937294499999998,0.0045179610625,-0.005611690512500001,0.010129651574999999,0.0,0.0,-0.0010937294499999998,4
2025-07-23,0.0160343265625,0.006891191375000001,0.0091431351875,-0.0022519438124999997,0.0,0.0,0.0160343265625,4
2025-07-24,-0.002654097437500001,0.001813182325,-0.004467279762500001,0.006280462087500001,0.0,0.0,-0.002654097437500001,4
2025-07-25,-0.0022389074874999996,0.0034335728125,-0.005672480299999999,0.009106053112499998,0.0,0.0,-0.0022389074874999996,4
2025-07-28,0.00618363725,0.00252295,0.00366068725,-0.0011377372499999996,0.0,0.0,0.00618363725,4
2025-07-29,0.005404505075,0.0037132649999999994,0.001691240075,0.002022024924999999,0.25,0.00025,0.0051545050749999995,4
2025-07-30,-0.0087527891,-0.0006112998249999997,-0.008141489274999998,0.0075301894500000004,0.0,0.0,-0.0087527891,4
2025-07-31,0.0008162205000000009,-0.0103955505,0.011211770999999999,-0.0216073215,0.0,0.0,0.0008162205000000009,4
2025-08-01,0.005143895549999999,0.011800013049999999,-0.006656117499999999,0.018456130549999998,0.0,0.0,0.005143895549999999,4
2025-08-04,-0.0016491457375000002,-0.0053250103,0.0036758645625,-0.009000874862500001,0.0,0.0,-0.0016491457375000002,4
2025-08-05,0.0051728294844999995,0.0102407652625,-0.005067935778,0.0153087010405,0.0,0.0,0.0051728294844999995,4
2025-08-06,0.009327111737500001,0.006054864699999999,0.0032722470375000003,0.0027826176624999996,0.25,0.00025,0.0090771117375,4
2025-08-07,0.004360108699999999,0.010243961925,-0.005883853225000001,0.016127815150000002,0.0,0.0,0.004360108699999999,4
2025-08-08,-0.004389757750000001,-0.00217928805,-0.0022104697000000003,3.118164999999992e-05,0.0,0.0,-0.004389757750000001,4
2025-08-11,0.0008623018624999996,0.0072426006875,-0.006380298825,0.0136228995125,0.0,0.0,0.0008623018624999996,4
2025-08-12,-0.0040956314125,-0.005459587,0.0013639555875000003,-0.0068235425875,0.25,0.00025,-0.0043456314125,4
2025-08-13,0.0019891221499999997,0.002224209,-0.00023508685000000015,0.0024592958500000003,0.0,0.0,0.0019891221499999997,4
2025-08-14,-0.0001870209250000002,-0.003003512375,0.0028164914499999995,-0.0058200038249999995,0.0,0.0,-0.0001870209250000002,4
2025-08-15,0.0010724871125,-0.00013897910000000002,0.0012114662125000003,-0.0013504453125,0.25,0.00025,0.0008224871125,4
2025-08-18,-0.007638880212500001,-0.0117678319375,0.004128951725,-0.0158967836625,0.0,0.0,-0.007638880212500001,4
2025-08-19,-0.0002903092875000011,-0.0041444305375,0.0038541212499999993,-0.007998551787499999,0.0,0.0,-0.0002903092875000011,4
2025-08-20,0.00184679145,-0.0008645858875,0.0027113773375,-0.0035759632249999997,0.0,0.0,0.00184679145,4
2025-08-21,-0.007892544,0.0087581375,-0.0166506815,0.025408819,0.25,0.00025,-0.008142544,4
2025-08-22,-2.7564645000000346e-05,0.0020996886425,-0.0021272532875,0.00422694193,0.25,0.00025,-0.00027756464500000035,4
2025-08-25,-0.0016284334874999999,0.0016087218125,-0.0032371553,0.0048458771125,0.0,0.0,-0.0016284334874999999,4
2025-08-26,0.0023377783499999995,0.0021980369249999998,0.0001397414249999999,0.0020582955,0.0,0.0,0.0023377783499999995,4
2025-08-27,0.0049920910875,0.0057344149249999995,-0.0007423238375000002,0.006476738762500001,0.0,0.0,0.0049920910875,4
2025-08-28,-0.0034308208375000027,-0.008689427787500002,0.0052586069499999995,-0.013948034737500002,0.0,0.0,-0.0034308208375000027,4
2025-08-29,-0.0008141113374999999,-0.003385929375,0.0025718180375,-0.0059577474125000005,0.0,0.0,-0.0008141113374999999,4
2025-09-02,0.014083950757499998,0.013099835666249999,0.0009841150912500002,0.012115720574999999,0.0,0.0,0.014083950757499998,4
2025-09-03,-0.00214223915,0.003832373075,-0.005974612225,0.009806985300000001,0.0,0.0,-0.00214223915,4
2025-09-04,0.0088686055875,0.00663925875,0.0022293468375,0.004409911912500002,0.0,0.0,0.0088686055875,4
2025-09-05,0.00691198359375,0.0053904422,0.00152154139375,0.0038689008062499997,0.0,0.0,0.00691198359375,4
2025-09-08,-0.005747967275000001,-0.00029727056250000044,-0.0054506967125000005,0.00515342615,0.25,0.00025,-0.005997967275000001,4
2025-09-09,-0.00024591619999999995,0.001028558175,-0.0012744743749999999,0.0023030325499999995,0.25,0.00025,-0.0004959162,4
2025-09-10,-0.0065960834625,0.002467122175,-0.0090632056375,0.011530327812500001,0.0,0.0,-0.0065960834625,4
2025-09-11,-0.005454843316249999,0.005095583149999999,-0.01055042646625,0.015646009616249998,0.0,0.0,-0.005454843316249999,4
2025-09-12,0.0013245130049999998,0.00830527478,-0.006980761775,0.015286036555,0.0,0.0,0.0013245130049999998,4
2025-09-15,-0.0100648595375,-0.0030090156625,-0.007055843875,0.004046828212499999,0.25,0.00025,-0.0103148595375,4
2025-09-16,-4.038100000000513e-06,-0.0034104986375000004,0.0034064605375,-0.006816959175,0.0,0.0,-4.038100000000513e-06,4
2025-09-17,0.0083398722,0.004654560225000001,0.003685311975,0.0009692482500000005,0.0,0.0,0.0083398722,4
2025-09-18,0.00467947105,0.005778400075,-0.0010989290249999995,0.006877329099999999,0.25,0.00025,0.00442947105,4
2025-09-19,0.009700148975,0.007143533875,0.0025566151000000004,0.004586918775,0.0,0.0,0.009700148975,4
2025-09-22,-0.006770436315,-0.008562568575,0.0017921322599999995,-0.010354700835,0.0,0.0,-0.006770436315,4
2025-09-23,-0.011241052525,-0.00459263325,-0.006648419274999999,0.002055786024999999,0.0,0.0,-0.011241052525,4
2025-09-24,0.008381745199999999,0.0009155403250000002,0.007466204875,-0.006550664549999999,0.0,0.0,0.008381745199999999,4
2025-09-25,-0.005983220225,0.0009810096500000001,-0.006964229875,0.007945239525,0.25,0.00025,-0.006233220225000001,4
2025-09-26,0.003552111925,0.0009454416750000002,0.00260667025,-0.0016612285749999993,0.25,0.00025,0.003302111925,4
2025-09-29,0.0048706289875,0.00206811365,0.0028025153374999995,-0.0007344016875,0.25,0.00025,0.0046206289875,4
2025-09-30,0.0024648723624999995,0.0032896973125,-0.0008248249500000006,0.004114522262500001,0.25,0.00025,0.0022148723624999993,4
2025-10-01,0.010735826362500001,0.00430916865,0.0064266577125,-0.0021174890625,0.0,0.0,0.010735826362500001,4
2025-10-02,-0.0005719406625000001,-0.0025730519125,0.0020011112499999997,-0.0045741631625,0.0,0.0,-0.0005719406625000001,4
2025-10-03,-0.0105264148,0.0009299701249999998,-0.011456384925,0.01238635505,0.0,0.0,-0.0105264148,4
2025-10-06,0.00460296385875,-0.00242730856625,0.007030272425,-0.009457580991249999,0.25,0.00025,0.0043529638587499996,4
2025-10-07,0.0039214817,0.006317158537499999,-0.0023956768375,0.008712835375,0.0,0.0,0.0039214817,4
2025-10-08,-0.0014435688749999996,-0.0014128220249999997,-3.074684999999986e-05,-0.0013820751749999997,0.0,0.0,-0.0014435688749999996,4
2025-10-09,-0.004091107125,-0.020377633875000002,0.016286526750000002,-0.036664160625000004,0.0,0.0,-0.004091107125,4
2025-10-10,0.010015020625,0.02109337125,-0.011078350625,0.032171721875,0.0,0.0,0.010015020625,4
2025-10-13,-0.005984297711250001,-0.00918647918375,0.0032021814724999998,-0.01238866065625,0.0,0.0,-0.005984297711250001,4
2025-10-14,0.0036103073000000006,0.0061102089625000005,-0.0024999016625,0.008610110625,0.0,0.0,0.0036103073000000006,4
2025-10-15,0.005968813925,0.0016462643625,0.0043225495625,-0.0026762851999999997,0.0,0.0,0.005968813925,4
2025-10-16,-0.003591358775,0.0026277529124999997,-0.0062191116875,0.0088468646,0.0,0.0,-0.003591358775,4
2025-10-17,0.0018914107749999996,0.0081543509,-0.006262940125,0.014417291024999999,0.25,0.00025,0.0016414107749999996,4
2025-10-20,-0.00496621879375,-0.005906256225,0.0009400374312499999,-0.0068462936562499995,0.0,0.0,-0.00496621879375,4
2025-10-21,-0.005214341898750001,-0.0033021512375000003,-0.0019121906612499999,-0.0013899605762500004,0.0,0.0,-0.005214341898750001,4
2025-10-22,-0.0030773914174999995,0.0027231366375,-0.0058005280549999995,0.008523664692499999,0.25,0.00025,-0.0033273914174999997,4
2025-10-23,0.010825285375,0.010255956125,0.00056932925,0.009686626875,0.0,0.0,0.010825285375,4
2025-10-24,0.0015087200375000012,0.012398924500000002,-0.010890204462499999,0.023289128962500003,0.0,0.0,0.0015087200375000012,4
2025-10-27,0.0008389533549999998,0.0059775235999999995,-0.005138570245,0.011116093845,0.0,0.0,0.0008389533549999998,4
2025-10-28,0.005719875211249999,0.007441844899999999,-0.00172196968875,0.00916381458875,0.25,0.00025,0.005469875211249999,4
2025-10-29,0.028537367450000004,0.0030361579500000004,0.0255012095,-0.022465051550000004,0.0,0.0,0.028537367450000004,4
2025-10-30,-0.0003251633875000001,-0.00017098327499999997,-0.00015418011249999995,-1.680316249999997e-05,0.25,0.00025,-0.0005751633875,4
2025-10-31,0.0011780421250000002,0.0011730573750000002,4.9847499999998e-06,0.0011680726250000001,0.25,0.00025,0.0009280421250000002,4
2025-11-03,0.0010799545375000004,-0.009247903275,0.0103278578125,-0.0195757610875,0.0,0.0,0.0010799545375000004,4
2025-11-04,-0.00482334428,0.0026256764325,-0.007449020712500001,0.010074697145000002,0.25,0.00025,-0.00507334428,4
2025-11-05,0.00034077755000000085,-0.00788679245,0.008227569999999998,-0.01611436245,0.0,0.0,0.00034077755000000085,4
2025-11-06,0.0004907058374999996,-0.0025951975375000003,0.0030859033750000003,-0.005681100912500001,0.0,0.0,0.0004907058374999996,4
2025-11-07,0.0039989442,0.014883157325,-0.010884213125,0.02576737045,0.0,0.0,0.0039989442,4
2025-11-10,0.0004127030875,-0.001403281775,0.0018159848625000001,-0.0032192666375,0.0,0.0,0.0004127030875,4
2025-11-11,-0.00037192776249999997,-0.0059700372625,0.0055981095,-0.0115681467625,0.0,0.0,-0.00037192776249999997,4
2025-11-12,0.006165179325000001,-0.010182572550000001,0.016347751875,-0.026530324425,0.25,0.00025,0.0059151793250000004,4
2025-11-13,0.004242461825,0.0027089234,0.001533538425,0.001175384975,0.25,0.00025,0.003992461825,4
2025-11-14,0.0019226786125000005,-0.0006549421375,0.00257762075,-0.0032325628874999997,0.25,0.00025,0.0016726786125000005,4
2025-11-17,0.0022212706900000007,-0.0046284168975,0.006849687587499999,-0.011478104485,0.0,0.0,0.0022212706900000007,4
2025-11-18,0.012161348957499998,0.012940800124999999,-0.0007794511674999998,0.0137202512925,0.0,0.0,0.012161348957499998,4
2025-11-19,-0.0009377651875000018,-0.00913057825,0.008192813062499998,-0.0173233913125,0.0,0.0,-0.0009377651875000018,4
2025-11-20,0.00357949014625,0.0032654516249999996,0.0003140385212500002,0.0029514131037499994,0.25,0.00025,0.00332949014625,4
2025-11-21,0.01507895607625,0.0263707095,-0.011291753423749998,0.03766246292375,0.0,0.0,0.01507895607625,4
2025-11-24,-0.0047162127,0.0010164089499999998,-0.005732621649999999,0.006749030599999999,0.25,0.00025,-0.0049662127,4
2025-11-25,-0.005631453450000001,0.0003506535249999997,-0.005982106975,0.0063327604999999995,0.25,0.00025,-0.005881453450000001,4
2025-11-26,-0.0061988644375,0.0006293100624999999,-0.006828174499999999,0.0074574845625,0.0,0.0,-0.0061988644375,4
2025-11-28,0.00810099846625,0.0022558070875,0.0058451913787500006,-0.003589384291250001,0.0,0.0,0.00810099846625,4
2025-12-01,0.0049343816249999995,0.0030880842875,0.0018462973375,0.00124178695,0.0,0.0,0.0049343816249999995,4
2025-12-02,-0.00770969405,-0.0017549870625,-0.005954706987500001,0.004199719925000001,0.0,0.0,-0.00770969405,4
2025-12-03,-0.0047481197874999995,0.0011550691624999999,-0.00590318895,0.0070582581125,0.25,0.00025,-0.0049981197875,4
2025-12-04,-0.004233730287500001,0.0005233583749999999,-0.004757088662500001,0.0052804470375,0.0,0.0,-0.004233730287500001,4
2025-12-05,4.435387499999999e-05,-0.0025427453375,0.0025870992124999996,-0.00512984455,0.25,0.00025,-0.00020564612500000002,4
2025-12-08,-0.0026128434874999997,0.0011961096375,-0.0038089531250000003,0.005005062762499999,0.0,0.0,-0.0026128434874999997,4
2025-12-09,-0.0006143419000000003,0.0032682739124999995,-0.0038826158125000003,0.007150889725,0.0,0.0,-0.0006143419000000003,4
2025-12-10,-0.0033565330250000004,-0.0061207954,0.0027642623749999998,-0.008885057775,0.0,0.0,-0.0033565330250000004,4
2025-12-11,0.005838731175,-0.0074470561375,0.013285787312500002,-0.02073284345,0.0,0.0,0.005838731175,4
2025-12-12,-0.0005049409624999996,-0.0034156455125,0.0029107045500000005,-0.0063263500625000005,0.0,0.0,-0.0005049409624999996,4
2025-12-15,-0.00238737738875,0.0005840477362500002,-0.002971425125,0.00355547286125,0.0,0.0,-0.00238737738875,4
2025-12-16,-0.0009227920749999997,-0.0107703352,0.009847543125,-0.020617878325,0.0,0.0,-0.0009227920749999997,4
2025-12-17,0.00027979968750000035,0.0080204381125,-0.007740638425,0.0157610765375,0.0,0.0,0.00027979968750000035,4
2025-12-18,0.0053620662000000005,0.007864377124999999,-0.002502310925,0.01036668805,0.0,0.0,0.0053620662000000005,4
2025-12-19,-0.0023867987500000003,0.00229150075,-0.0046782995,0.00696980025,0.0,0.0,-0.0023867987500000003,4
2025-12-22,0.005990095087499999,0.0082717472125,-0.0022816521250000003,0.0105533993375,0.25,0.00025,0.005740095087499999,4
2025-12-23,-0.0009949678125,0.0004877400750000001,-0.0014827078875000001,0.0019704479625,0.25,0.00025,-0.0012449678125,4
2025-12-24,0.005157906925,0.0015362233875000002,0.0036216835375,-0.00208546015,0.25,0.00025,0.004907906924999999,4
2025-12-26,0.0013198611325000004,-0.0023036210175,0.00362348215,-0.0059271031674999995,0.0,0.0,0.0013198611325000004,4
2025-12-29,-0.0010173949,-0.00048195879999999994,-0.0005354360999999998,5.347729999999985e-05,0.0,0.0,-0.0010173949,4
2025-12-30,0.0011268490749999993,-0.002930000175,0.00405684925,-0.0069868494249999994,0.0,0.0,0.0011268490749999993,4
2025-12-31,0.003998921962500001,0.0025918350875,0.001407086875,0.0011847482125,0.25,0.00025,0.0037489219625000004,4
2026-01-02,-0.01471230655,-0.003171744175,-0.011540562374999999,0.008368818200000001,0.0,0.0,-0.01471230655,4
2026-01-05,0.008826015525000001,0.00047569414999999986,0.008350321375,-0.007874627225,0.25,0.00025,0.008576015525000001,4
2026-01-06,0.011841200675,0.0036462255125,0.0081949751625,-0.0045487496499999995,0.0,0.0,0.011841200675,4
2026-01-07,-0.009850630437499999,-0.00335221075,-0.0064984196875,0.0031462089375,0.25,0.00025,-0.010100630437499999,4
2026-01-08,0.00043806805749999934,0.0059356204449999995,-0.0054975523875,0.0114331728325,0.25,0.00025,0.00018806805749999934,4
2026-01-09,0.00773294677125,0.0043532468337499994,0.0033796999375000003,0.0009735468962499992,0.0,0.0,0.00773294677125,4
2026-01-12,0.008686117025,0.003372122775,0.005313994250000001,-0.0019418714750000007,0.0,0.0,0.008686117025,4
