Date,Ticker,prediction,base_position,portfolio_side,actual_return,exposure_multiplier,targeted_position
2025-11-21,XOM,-0.0997845977544784,-0.25,SHORT,-0.009480651,1.5,-0.375
2025-11-24,NVDA,-0.0008982717990875,0.25,LONG,-0.02591076,1.5,0.375
2025-11-24,AAPL,-0.019406646490097,0.25,LONG,0.0038053396,1.5,0.375
2025-11-24,TSLA,-0.0820287466049194,-0.25,SHORT,0.0038776272,1.5,-0.375
2025-11-24,XOM,-0.0981515049934387,-0.25,SHORT,-0.012589549,1.5,-0.375
2025-11-25,NVDA,0.0048311054706573,0.25,LONG,0.013721772,1.5,0.375
2025-11-25,AAPL,-0.0210726857185363,0.25,LONG,0.0020941065,1.5,0.375
2025-11-25,TSLA,-0.0836149379611015,-0.25,SHORT,0.017119678,1.5,-0.375
2025-11-25,XOM,-0.0984624326229095,-0.25,SHORT,0.0022705765,1.5,-0.375
2025-11-26,NVDA,0.0039328783750534,0.25,LONG,-0.018085012,1.5,0.375
2025-11-26,AAPL,-0.0223705470561981,0.25,LONG,0.0046838666,1.5,0.375
2025-11-26,TSLA,-0.0869220346212387,-0.25,SHORT,0.008415835,1.5,-0.375
2025-11-26,XOM,-0.0991159155964851,-0.25,SHORT,0.010020008,1.5,-0.375
2025-11-28,NVDA,0.0032565891742706,0.25,LONG,0.016497284,1.5,0.375
2025-11-28,AAPL,-0.0239143669605255,0.25,LONG,0.015241063,1.5,0.375
2025-11-28,TSLA,-0.0908782929182052,-0.25,SHORT,-6.973703e-05,1.5,-0.375
2025-11-28,XOM,-0.0997695699334144,-0.25,SHORT,0.006124983,1.5,-0.375
2025-12-01,NVDA,0.0067870467901229,0.25,LONG,0.008559255,1.5,0.375
2025-12-01,AAPL,-0.0233053714036941,0.25,LONG,0.010914952,1.5,0.375
2025-12-01,TSLA,-0.0866284519433975,-0.25,SHORT,-0.0020923987,1.5,-0.375
2025-12-01,XOM,-0.1043834686279296,-0.25,SHORT,-0.01071766,1.5,-0.375
2025-12-02,NVDA,0.0023660659790039,0.25,LONG,-0.010305267,1.5,0.375
2025-12-02,AAPL,-0.0263731330633163,0.25,LONG,-0.007128104,1.5,0.375
2025-12-02,TSLA,-0.084777757525444,-0.25,SHORT,0.040769733,1.5,-0.375
2025-12-02,XOM,-0.1079887598752975,-0.25,SHORT,0.020974156,1.5,-0.375
2025-12-03,NVDA,-0.0008618831634521,0.25,LONG,0.021160536,1.5,0.375
2025-12-03,AAPL,-0.0283966362476348,0.25,LONG,-0.012141397,1.5,0.375
2025-12-03,AVGO,-0.0950062572956085,-0.25,SHORT,0.0011035836,1.5,-0.375
2025-12-03,XOM,-0.1070376560091972,-0.25,SHORT,-0.005602766,1.5,-0.375
2025-12-04,NVDA,-0.0043295472860336,0.25,LONG,-0.005289603,1.5,0.375
2025-12-04,AAPL,-0.0290116518735885,0.25,LONG,-0.0068401755,1.5,0.375
2025-12-04,AVGO,-0.102788433432579,-0.25,SHORT,0.02417129,1.5,-0.375
2025-12-04,XOM,-0.1072012186050415,-0.25,SHORT,-0.0051219705,1.5,-0.375
2025-12-05,NVDA,-0.0081515908241271,0.25,LONG,0.017213998,1.5,0.375
2025-12-05,AAPL,-0.0283642709255218,0.25,LONG,-0.0031924427,1.5,0.375
2025-12-05,XOM,-0.1106665059924125,-0.25,SHORT,-0.0048052957,1.5,-0.375
2025-12-05,AVGO,-0.1126615181565284,-0.25,SHORT,0.027829085,1.5,-0.375
2025-12-08,NVDA,-0.0096309781074523,0.25,LONG,-0.0031259127,1.5,0.375
2025-12-08,AAPL,-0.0262326002120971,0.25,LONG,-0.0025550642,1.5,0.375
2025-12-08,XOM,-0.1162186339497566,-0.25,SHORT,0.0195724,1.5,-0.375
2025-12-08,AVGO,-0.1190599799156189,-0.25,SHORT,0.012939404,1.5,-0.375
2025-12-09,NVDA,-0.0152889788150787,0.25,LONG,-0.006433412,1.5,0.375
2025-12-09,AAPL,-0.0245907306671142,0.25,LONG,0.0057724803,1.5,0.375
2025-12-09,AVGO,-0.1135793626308441,-0.25,SHORT,0.016441429,1.5,-0.375
2025-12-09,XOM,-0.1177337765693664,-0.25,SHORT,0.010909046,1.5,-0.375
2025-12-10,NVDA,-0.0192364603281021,0.25,LONG,-0.015507791,1.5,0.375
2025-12-10,AAPL,-0.0229930281639099,0.25,LONG,-0.0026903718,1.5,0.375
2025-12-10,AVGO,-0.1062620729207992,-0.25,SHORT,-0.015981749,1.5,-0.375
2025-12-10,XOM,-0.1166690364480018,-0.25,SHORT,0.0,1.5,-0.375
2025-12-11,NVDA,-0.0205753445625305,0.25,LONG,-0.032664523,1.5,0.375
2025-12-11,AAPL,-0.0209277272224426,0.25,LONG,0.0008993199,1.5,0.375
2025-12-11,TSLA,-0.1030089110136032,-0.25,SHORT,0.027008832,1.5,-0.375
2025-12-11,XOM,-0.1148456633090972,-0.25,SHORT,-0.0060230945,1.5,-0.375
2025-12-12,AAPL,-0.0159279406070709,0.25,LONG,-0.014985057,1.5,0.375
2025-12-12,NVDA,-0.016566127538681,0.25,LONG,0.0072562774,1.5,0.375
2025-12-12,TSLA,-0.1054827570915222,-0.25,SHORT,0.035624035,1.5,-0.375
2025-12-12,XOM,-0.115479364991188,-0.25,SHORT,-0.008920993,1.5,-0.375
2025-12-15,AAPL,-0.0100770741701126,0.25,LONG,0.0018241386,1.5,0.375
2025-12-15,NVDA,-0.0132640898227691,0.25,LONG,0.008111748,1.5,0.375
2025-12-15,TSLA,-0.1071299612522125,-0.25,SHORT,0.030653695,1.5,-0.375
2025-12-15,XOM,-0.1164519190788269,-0.25,SHORT,-0.026154922,1.5,-0.375
2025-12-16,AAPL,-0.0058592855930328,0.25,LONG,-0.010086926,1.5,0.375
2025-12-16,GOOGL,-0.0121460258960723,0.25,LONG,-0.03212968,1.5,0.375
2025-12-16,TSLA,-0.1080547794699668,-0.25,SHORT,-0.046174563,1.5,-0.375
2025-12-16,XOM,-0.1212741881608963,-0.25,SHORT,0.023805473,1.5,-0.375
2025-12-17,AAPL,0.0009062439203262,0.25,LONG,0.0012874469,1.5,0.375
2025-12-17,GOOGL,-0.0055470168590545,0.25,LONG,0.019344822,1.5,0.375
2025-12-17,TSLA,-0.1153596043586731,-0.25,SHORT,0.03447756,1.5,-0.375
2025-12-17,XOM,-0.121422603726387,-0.25,SHORT,-0.0074099926,1.5,-0.375
2025-12-18,AAPL,0.0034305155277252,0.25,LONG,0.005437604,1.5,0.375
2025-12-18,GOOGL,-0.0027864873409271,0.25,LONG,0.015539287,1.5,0.375
2025-12-18,TSLA,-0.1138757690787315,-0.25,SHORT,-0.0044892794,1.5,-0.375
2025-12-18,XOM,-0.1212213709950447,-0.25,SHORT,0.0012871018,1.5,-0.375
2025-12-19,AAPL,0.0064263641834259,0.25,LONG,-0.00986607,1.5,0.375
2025-12-19,GOOGL,0.0007002353668212,0.25,LONG,0.008529808,1.5,0.375
2025-12-19,TSLA,-0.1160741299390792,-0.25,SHORT,0.015648376,1.5,-0.375
2025-12-19,XOM,-0.1274537593126297,-0.25,SHORT,0.012511802,1.5,-0.375
2025-12-22,AAPL,0.0064374506473541,0.25,LONG,0.0051297327,1.5,0.375
2025-12-22,GOOGL,0.0018655061721801,0.25,LONG,0.014752303,1.5,0.375
2025-12-22,TSLA,-0.1223248168826103,-0.25,SHORT,-0.0064862263,1.5,-0.375
2025-12-22,XOM,-0.124586135149002,-0.25,SHORT,0.0107489955,1.5,-0.375
2025-12-23,AAPL,0.0071228742599487,0.25,LONG,0.0053237663,1.5,0.375
2025-12-23,GOOGL,0.0026137977838516,0.25,LONG,-0.0008271873,1.5,0.375
2025-12-23,XOM,-0.1203613057732582,-0.25,SHORT,-0.0016747701,1.5,-0.375
2025-12-23,TSLA,-0.1281630098819732,-0.25,SHORT,-0.000329524,1.5,-0.375
2025-12-24,AAPL,0.0052918195724487,0.25,LONG,-0.001497343,1.5,0.375
2025-12-24,GOOGL,0.0008707046508789,0.25,LONG,-0.0018463572,1.5,0.375
2025-12-24,XOM,-0.1172391474246978,-0.25,SHORT,-0.0009226395,1.5,-0.375
2025-12-24,TSLA,-0.12937031686306,-0.25,SHORT,-0.021034181,1.5,-0.375
2025-12-26,AAPL,0.0047492384910583,0.25,LONG,0.0013168127,1.5,0.375
2025-12-26,GOOGL,0.0013027787208557,0.25,LONG,0.00015946316,1.5,0.375
2025-12-26,XOM,-0.1175439655780792,-0.25,SHORT,0.011921757,1.5,-0.375
2025-12-26,TSLA,-0.1345693916082382,-0.25,SHORT,-0.03272373,1.5,-0.375
2025-12-29,AAPL,0.0036354064941406,0.25,LONG,-0.0024840666,1.5,0.375
2025-12-29,GOOGL,0.001296192407608,0.25,LONG,0.0009247389,1.5,0.375
2025-12-29,XOM,-0.118231326341629,-0.25,SHORT,0.003816452,1.5,-0.375
2025-12-29,TSLA,-0.1349368244409561,-0.25,SHORT,-0.011335005,1.5,-0.375
2025-12-30,AAPL,0.001649796962738,0.25,LONG,-0.0044675064,1.5,0.375
2025-12-30,GOOGL,-0.0023269057273864,0.25,LONG,-0.002708327,1.5,0.375
2025-12-30,XOM,-0.1176182627677917,-0.25,SHORT,-0.005372325,1.5,-0.375
2025-12-30,TSLA,-0.1306002289056778,-0.25,SHORT,-0.010364614,1.5,-0.375
2025-12-31,AAPL,0.0016223341226577,0.25,LONG,-0.0031264753,1.5,0.375
2025-12-31,GOOGL,-0.0046009719371795,0.25,LONG,0.0068689687,1.5,0.375
2025-12-31,XOM,-0.1209243759512901,-0.25,SHORT,0.019195685,1.5,-0.375
2025-12-31,TSLA,-0.1233517825603485,-0.25,SHORT,-0.025904994,1.5,-0.375
2026-01-02,AAPL,0.0004640519618988,0.25,LONG,-0.013837078,1.5,0.375
2026-01-02,GOOGL,-0.0065194219350814,0.25,LONG,0.004410687,1.5,0.375
2026-01-02,TSLA,-0.1159433275461196,-0.25,SHORT,0.03104528,1.5,-0.375
2026-01-02,XOM,-0.1201295554637909,-0.25,SHORT,0.022095352,1.5,-0.375
2026-01-05,AAPL,0.0011942088603973,0.25,LONG,-0.018334508,1.5,0.375
2026-01-05,GOOGL,-0.0098122358322143,0.25,LONG,-0.0069501833,1.5,0.375
2026-01-05,TSLA,-0.1045122593641281,-0.25,SHORT,-0.041424096,1.5,-0.375
2026-01-05,XOM,-0.1195391491055488,-0.25,SHORT,-0.03438101,1.5,-0.375
2026-01-06,AAPL,0.00263512134552,0.25,LONG,-0.0077372896,1.5,0.375
2026-01-06,GOOGL,-0.012146770954132,0.25,LONG,0.024305042,1.5,0.375
2026-01-06,META,-0.0912468433380127,-0.25,SHORT,-0.018058786,1.5,-0.375
2026-01-06,XOM,-0.1216280460357666,-0.25,SHORT,-0.02114832,1.5,-0.375
2026-01-07,AAPL,0.0060786306858062,0.25,LONG,-0.004955135,1.5,0.375
2026-01-07,GOOGL,-0.0128820389509201,0.25,LONG,0.010745898,1.5,0.375
2026-01-07,META,-0.0876506268978118,-0.25,SHORT,-0.0040543065,1.5,-0.375
2026-01-07,XOM,-0.1239698976278305,-0.25,SHORT,0.0373028,1.5,-0.375
2026-01-08,AAPL,0.009297177195549,0.25,LONG,0.0012738061,1.5,0.375
2026-01-08,GOOGL,-0.0154755413532257,0.25,LONG,0.009617775,1.5,0.375
2026-01-08,META,-0.0862436592578888,-0.25,SHORT,0.010834928,1.5,-0.375
2026-01-08,XOM,-0.1192413866519928,-0.25,SHORT,0.0138312355,1.5,-0.375
2026-01-09,AAPL,0.0102290958166122,0.25,LONG,0.00339277,1.5,0.375
2026-01-09,GOOGL,-0.0197404026985168,0.25,LONG,0.010013048,1.5,0.375
2026-01-09,META,-0.0871486961841583,-0.25,SHORT,-0.016981686,1.5,-0.375
2026-01-09,XOM,-0.1149532943964004,-0.25,SHORT,-0.00465454,1.5,-0.375
2026-01-12,AAPL,0.0129222720861434,0.25,LONG,0.003074057,1.5,0.375
2026-01-12,GOOGL,-0.0213555544614791,0.25,LONG,0.0123846475,1.5,0.375
2026-01-12,META,-0.0838649347424507,-0.25,SHORT,-0.01694769,1.5,-0.375
2026-01-12,XOM,-0.1168938130140304,-0.25,SHORT,0.020236991,1.5,-0.375
2026-01-13,AAPL,0.0139112472534179,0.25,LONG,-0.004175426,1.5,0.375
2026-01-13,NVDA,-0.0198566317558288,0.25,LONG,-0.014369631,1.5,0.375
2026-01-13,META,-0.0785803496837616,-0.25,SHORT,-0.024671633,1.5,-0.375
2026-01-13,XOM,-0.1133008301258087,-0.25,SHORT,0.028923586,1.5,-0.375
2026-01-14,AAPL,0.0136021822690963,0.25,LONG,-0.0067318827,1.5,0.375
2026-01-14,NVDA,-0.0139834731817245,0.25,LONG,0.02134991,1.5,0.375
2026-01-14,AMZN,-0.0769644081592559,-0.25,SHORT,0.006465239,1.5,-0.375
2026-01-14,XOM,-0.1033643037080764,-0.25,SHORT,-0.008218012,1.5,-0.375
2026-01-15,AAPL,0.0112907588481903,0.25,LONG,-0.010379048,1.5,0.375
2026-01-15,NVDA,-0.0136678814888,0.25,LONG,-0.004383931,1.5,0.375
2026-01-15,AMZN,-0.0782742798328399,-0.25,SHORT,0.0039466056,1.5,-0.375
2026-01-15,XOM,-0.0973847210407257,-0.25,SHORT,0.0058855005,1.5,-0.375
2026-01-16,AAPL,0.011939063668251,0.25,LONG,-0.034555685,1.5,0.375
2026-01-16,NVDA,-0.0121301114559173,0.25,LONG,-0.043816764,1.5,0.375
2026-01-16,AMZN,-0.079257383942604,-0.25,SHORT,-0.033957824,1.5,-0.375
2026-01-16,XOM,-0.0944253653287887,-0.25,SHORT,0.0043884628,1.5,-0.375
2026-01-20,AAPL,0.0194377601146698,0.25,LONG,0.003850881,1.5,0.375
2026-01-20,NVDA,-0.0014013200998306,0.25,LONG,0.029482894,1.5,0.375
2026-01-20,AMZN,-0.0762956663966178,-0.25,SHORT,0.0013419808,1.5,-0.375
2026-01-20,XOM,-0.0896009057760238,-0.25,SHORT,0.024145322,1.5,-0.375
2026-01-21,AAPL,0.0152531266212463,0.25,LONG,0.0028265282,1.5,0.375
2026-01-21,NVDA,-0.0072959214448928,0.25,LONG,0.008291414,1.5,0.375
2026-01-21,TSLA,-0.0729019343852996,-0.25,SHORT,0.041535284,1.5,-0.375
2026-01-21,XOM,-0.0814815759658813,-0.25,SHORT,0.00022448575,1.5,-0.375
2026-01-22,AAPL,0.0119762122631073,0.25,LONG,-0.0012482377,1.5,0.375
2026-01-22,NVDA,-0.0106850117444992,0.25,LONG,0.015310547,1.5,0.375
2026-01-22,TSLA,-0.0780553519725799,-0.25,SHORT,-0.000667589,1.5,-0.375
2026-01-22,XOM,-0.0803126841783523,-0.25,SHORT,0.0099520255,1.5,-0.375
2026-01-23,AAPL,0.0103667974472045,0.25,LONG,0.029712938,1.5,0.375
2026-01-23,NVDA,-0.0130098164081573,0.25,LONG,-0.0063941535,1.5,0.375
2026-01-23,XOM,-0.0791591852903366,-0.25,SHORT,-0.00096327724,1.5,-0.375
2026-01-23,TSLA,-0.0798936933279037,-0.25,SHORT,-0.03086444,1.5,-0.375
2026-01-26,AAPL,0.005678504705429,0.25,LONG,0.011197672,1.5,0.375
2026-01-26,NVDA,-0.0157952606678009,0.25,LONG,0.010993713,1.5,0.375
2026-01-26,META,-0.0785760134458541,-0.25,SHORT,0.0009073027,1.5,-0.375
2026-01-26,XOM,-0.0790117755532264,-0.25,SHORT,0.014758367,1.5,-0.375
2026-01-27,AAPL,-0.0014089047908782,0.25,LONG,-0.007085589,1.5,0.375
2026-01-27,NVDA,-0.018064796924591,0.25,LONG,0.01591343,1.5,0.375
2026-01-27,TSLA,-0.076218694448471,-0.25,SHORT,0.0012995999,1.5,-0.375
2026-01-27,META,-0.08201365172863,-0.25,SHORT,-0.0063004782,1.5,-0.375
2026-01-28,AAPL,-0.0075684189796447,0.25,LONG,0.007175054,1.5,0.375
2026-01-28,NVDA,-0.0215892195701599,0.25,LONG,0.005169159,1.5,0.375
2026-01-28,XOM,-0.0748982205986976,-0.25,SHORT,0.02129668,1.5,-0.375
2026-01-28,META,-0.0794467329978942,-0.25,SHORT,0.10404809,1.5,-0.375
2026-01-29,AAPL,-0.0108403712511062,0.25,LONG,0.004646256,1.5,0.375
2026-01-29,NVDA,-0.0250825881958007,0.25,LONG,-0.0071684155,1.5,0.375
2026-01-29,XOM,-0.0752274692058563,-0.25,SHORT,0.006334072,1.5,-0.375
2026-01-29,META,-0.0827415287494659,-0.25,SHORT,-0.029540457,1.5,-0.375
2026-01-30,AAPL,-0.0145375728607177,0.25,LONG,0.040581234,1.5,0.375
2026-01-30,NVDA,-0.0267231911420822,0.25,LONG,-0.028880851,1.5,0.375
2026-01-30,TSLA,-0.0725989341735839,-0.25,SHORT,-0.019980963,1.5,-0.375
2026-01-30,META,-0.0881811380386352,-0.25,SHORT,-0.014082413,1.5,-0.375
2026-02-02,AAPL,-0.0247975289821624,0.25,LONG,-0.0019629018,1.462648871248059,0.36566221781201474
2026-02-02,NVDA,-0.0275958478450775,0.25,LONG,-0.028392995,1.462648871248059,0.36566221781201474
2026-02-02,TSLA,-0.0748368501663208,-0.25,SHORT,0.00035559587,1.462648871248059,-0.36566221781201474
2026-02-02,META,-0.0916461274027824,-0.25,SHORT,-0.020823559,1.462648871248059,-0.36566221781201474
2026-02-03,NVDA,-0.0211557894945144,0.25,LONG,-0.034102213,1.5,0.375
2026-02-03,GOOGL,-0.030945599079132,0.25,LONG,-0.019634284,1.5,0.375
2026-02-03,TSLA,-0.0744236707687377,-0.25,SHORT,-0.03779975,1.5,-0.375
2026-02-03,META,-0.0944001823663711,-0.25,SHORT,-0.032832056,1.5,-0.375
2026-02-04,NVDA,-0.0140542536973953,0.25,LONG,-0.013261405,1.5,0.375
2026-02-04,GOOGL,-0.029942974448204,0.25,LONG,-0.0053747436,1.5,0.375
2026-02-04,TSLA,-0.0694166719913482,-0.25,SHORT,-0.021674387,1.5,-0.375
2026-02-04,META,-0.0980695337057113,-0.25,SHORT,0.0018236547,1.5,-0.375
2026-02-05,NVDA,-0.0018889009952545,0.25,LONG,0.07871771,1.5,0.375
2026-02-05,GOOGL,-0.0256228744983673,0.25,LONG,-0.025328415,1.5,0.375
2026-02-05,TSLA,-0.0620458722114563,-0.25,SHORT,0.03499407,1.5,-0.375
2026-02-05,META,-0.103254348039627,-0.25,SHORT,-0.013055633,1.5,-0.375
2026-02-06,NVDA,-0.0079074203968048,0.25,LONG,0.024971742,1.5,0.375
2026-02-06,GOOGL,-0.0261269658803939,0.25,LONG,0.004522141,1.5,0.375
2026-02-06,JPM,-0.0648309141397476,-0.25,SHORT,-0.0009304747,1.5,-0.375
2026-02-06,META,-0.1075265407562255,-0.25,SHORT,0.023825983,1.5,-0.375
2026-02-09,NVDA,-0.0166816711425781,0.25,LONG,-0.007893115,1.5,0.375
2026-02-09,GOOGL,-0.0262923389673233,0.25,LONG,-0.01769865,1.5,0.375
2026-02-09,JPM,-0.0699913129210472,-0.25,SHORT,-0.011859775,1.5,-0.375
2026-02-09,META,-0.1106219440698623,-0.25,SHORT,-0.00959812,1.5,-0.375
2026-02-10,NVDA,-0.0193313956260681,0.25,LONG,0.008008964,1.5,0.375
2026-02-10,AMZN,-0.0200849473476409,0.25,LONG,-0.013915756,1.5,0.375
2026-02-10,JPM,-0.0733201429247856,-0.25,SHORT,-0.023438394,1.5,-0.375
2026-02-10,META,-0.1105133593082428,-0.25,SHORT,-0.0030264803,1.5,-0.375
2026-02-11,AMZN,-0.0131872594356536,0.25,LONG,-0.021952154,1.5,0.375
2026-02-11,GOOGL,-0.0147016048431396,0.25,LONG,-0.006302906,1.5,0.375
2026-02-11,JPM,-0.0762686878442764,-0.25,SHORT,-0.026317531,1.5,-0.375
2026-02-11,META,-0.1097026914358139,-0.25,SHORT,-0.028234297,1.5,-0.375
2026-02-12,GOOGL,-0.0023402720689773,0.25,LONG,-0.010614949,1.5,0.375
2026-02-12,AMZN,-0.0056394338607788,0.25,LONG,-0.0040581804,1.5,0.375
2026-02-12,JPM,-0.0747862011194229,-0.25,SHORT,-0.0002974904,1.5,-0.375
2026-02-12,META,-0.1016933768987655,-0.25,SHORT,-0.015450721,1.5,-0.375
2026-02-13,GOOGL,0.0035262703895568,0.25,LONG,-0.012102657,1.5,0.375
2026-02-13,AMZN,-0.0043683797121047,0.25,LONG,0.011871828,1.5,0.375
2026-02-13,JPM,-0.0736209526658058,-0.25,SHORT,0.015138029,1.5,-0.375
2026-02-13,META,-0.0963753908872604,-0.25,SHORT,-0.00075023936,1.5,-0.375
2026-02-17,GOOGL,0.0101129114627838,0.25,LONG,0.0043375893,1.5,0.375
2026-02-17,AMZN,-0.0035116821527481,0.25,LONG,0.018095946,1.5,0.375
2026-02-17,JPM,-0.0733599215745925,-0.25,SHORT,0.0053723515,1.5,-0.375
2026-02-17,META,-0.0912086144089698,-0.25,SHORT,0.0061474,1.5,-0.375
2026-02-18,GOOGL,0.0128185153007507,0.25,LONG,-0.0015824246,1.5,0.375
2026-02-18,AMZN,-0.0068637281656265,0.25,LONG,0.00034184934,1.5,0.375
2026-02-18,AVGO,-0.0765897557139396,-0.25,SHORT,0.0014391533,1.5,-0.375
2026-02-18,META,-0.0881114900112152,-0.25,SHORT,0.0024253426,1.5,-0.375
2026-02-19,GOOGL,0.0146144777536392,0.25,LONG,0.040052917,1.5,0.375
2026-02-19,AMZN,-0.0116967111825943,0.25,LONG,0.025627257,1.5,0.375
2026-02-19,AVGO,-0.0830835253000259,-0.25,SHORT,-0.004012008,1.5,-0.375
2026-02-19,META,-0.0845777168869972,-0.25,SHORT,0.016874019,1.5,-0.375
2026-02-20,GOOGL,0.0086510479450225,0.25,LONG,-0.011080233,1.5,0.375
2026-02-20,AMZN,-0.0194627344608306,0.25,LONG,-0.023035536,1.5,0.375
2026-02-20,META,-0.0819037333130836,-0.25,SHORT,-0.028078543,1.5,-0.375
2026-02-20,AVGO,-0.0896326303482055,-0.25,SHORT,-0.006944211,1.5,-0.375
2026-02-23,GOOGL,0.0033890455961227,0.25,LONG,-0.0018940645,1.5,0.375
2026-02-23,AMZN,-0.0279833227396011,0.25,LONG,0.016027639,1.5,0.375
2026-02-23,META,-0.074927881360054,-0.25,SHORT,0.0032169097,1.5,-0.375
2026-02-23,AVGO,-0.0874639600515365,-0.25,SHORT,-0.014681888,1.5,-0.375
2026-02-24,GOOGL,-0.003638356924057,0.25,LONG,0.0064329603,1.5,0.375
2026-02-24,AAPL,-0.0344814658164978,0.25,LONG,0.0076798564,1.5,0.375
2026-02-24,META,-0.07240891456604,-0.25,SHORT,0.022508902,1.5,-0.375
2026-02-24,AVGO,-0.0822088420391082,-0.25,SHORT,0.020953067,1.5,-0.375
2026-02-25,GOOGL,-0.0094706863164901,0.25,LONG,-0.017641498,1.5,0.375
2026-02-25,AAPL,-0.0364972949028015,0.25,LONG,-0.0046676896,1.5,0.375
2026-02-25,META,-0.0736631006002426,-0.25,SHORT,0.0050789514,1.5,-0.375
2026-02-25,AVGO,-0.0797657817602157,-0.25,SHORT,-0.031928066,1.5,-0.375
2026-02-26,GOOGL,-0.0119906067848205,0.25,LONG,0.014249545,1.5,0.375
2026-02-26,NVDA,-0.0290238857269287,0.25,LONG,-0.041646294,1.5,0.375
2026-02-26,XOM,-0.0728536546230316,-0.25,SHORT,0.026659638,1.5,-0.375
2026-02-26,META,-0.0745348408818245,-0.25,SHORT,-0.013439755,1.5,-0.375
2026-02-27,GOOGL,-0.0157374143600463,0.25,LONG,-0.016807806,1.5,0.375
2026-02-27,NVDA,-0.0183964669704437,0.25,LONG,0.02985495,1.5,0.375
2026-02-27,META,-0.0693355500698089,-0.25,SHORT,0.008300167,1.5,-0.375
2026-02-27,XOM,-0.0731690526008606,-0.25,SHORT,0.011278619,1.5,-0.375
2026-03-02,NVDA,-0.0170031487941741,0.25,LONG,-0.013316636,1.5,0.375
2026-03-02,GOOGL,-0.0201910585165023,0.25,LONG,-0.009591656,1.5,0.375
2026-03-02,XOM,-0.0702728405594825,-0.25,SHORT,-0.015497322,1.5,-0.375
2026-03-02,META,-0.0720269978046417,-0.25,SHORT,0.0023257858,1.5,-0.375
2026-03-03,NVDA,-0.0135796070098876,0.25,LONG,0.01660657,1.5,0.375
2026-03-03,GOOGL,-0.0220530480146408,0.25,LONG,-0.0014821127,1.5,0.375
2026-03-03,XOM,-0.0659309551119804,-0.25,SHORT,-0.013238436,1.5,-0.375
2026-03-03,META,-0.073447361588478,-0.25,SHORT,0.019310566,1.5,-0.375
2026-03-04,NVDA,-0.0178158432245254,0.25,LONG,0.0016389943,1.5,0.375
2026-03-04,GOOGL,-0.0270972847938537,0.25,LONG,-0.0074225715,1.5,0.375
2026-03-04,JPM,-0.0653033703565597,-0.25,SHORT,-0.019506441,1.5,-0.375
2026-03-04,META,-0.0794268175959587,-0.25,SHORT,-0.010722846,1.5,-0.375
2026-03-05,NVDA,-0.0171652734279632,0.25,LONG,-0.03010798,1.5,0.375
2026-03-05,GOOGL,-0.0258330404758453,0.25,LONG,-0.007843725,1.5,0.375
2026-03-05,TSLA,-0.0667598322033882,-0.25,SHORT,-0.021748187,1.5,-0.375
2026-03-05,META,-0.079926036298275,-0.25,SHORT,-0.023782553,1.5,-0.375
2026-03-06,NVDA,-0.0114692896604537,0.25,LONG,0.02716222,1.5,0.375
2026-03-06,AAPL,-0.0209986716508865,0.25,LONG,0.009399602,1.5,0.375
2026-03-06,TSLA,-0.064612902700901,-0.25,SHORT,0.0049151354,1.5,-0.375
2026-03-06,META,-0.0789112076163292,-0.25,SHORT,0.00392336,1.5,-0.375
2026-03-09,NVDA,-0.0186496675014495,0.25,LONG,0.011606986,1.5,0.375
2026-03-09,AAPL,-0.0224306583404541,0.25,LONG,0.003655516,1.5,0.375
2026-03-09,TSLA,-0.0679916739463806,-0.25,SHORT,0.0014046292,1.5,-0.375
2026-03-09,META,-0.0814148858189582,-0.25,SHORT,0.010318427,1.5,-0.375
2026-03-10,AAPL,-0.0208620876073837,0.25,LONG,-7.665573e-05,1.5,0.375
2026-03-10,NVDA,-0.0221875309944152,0.25,LONG,0.006873707,1.5,0.375
2026-03-10,TSLA,-0.06864994764328,-0.25,SHORT,0.021490876,1.5,-0.375
2026-03-10,META,-0.0834396183490753,-0.25,SHORT,0.0012077924,1.5,-0.375
2026-03-11,AAPL,-0.0202018618583679,0.25,LONG,-0.01936274,1.5,0.375
2026-03-11,NVDA,-0.0258038640022277,0.25,LONG,-0.015535038,1.5,0.375
2026-03-11,TSLA,-0.0686516016721725,-0.25,SHORT,-0.03141091,1.5,-0.375
2026-03-11,META,-0.0840503424406051,-0.25,SHORT,-0.025471045,1.5,-0.375
2026-03-12,AAPL,-0.0147817432880401,0.25,LONG,-0.022051947,1.5,0.375
2026-03-12,NVDA,-0.024455577135086,0.25,LONG,-0.01578035,1.5,0.375
2026-03-12,AVGO,-0.0658004134893417,-0.25,SHORT,-0.04110484,1.5,-0.375
2026-03-12,META,-0.0812080800533294,-0.25,SHORT,-0.038343545,1.5,-0.375
2026-03-13,AAPL,-0.0133232474327087,0.25,LONG,0.010794881,1.5,0.375
2026-03-13,NVDA,-0.0258907377719879,0.25,LONG,0.016477197,1.5,0.375
2026-03-13,AVGO,-0.0649446099996566,-0.25,SHORT,0.008567195,1.5,-0.375
2026-03-13,META,-0.0759206935763359,-0.25,SHORT,0.023263844,1.5,-0.375
2026-03-16,AAPL,-0.0146361887454986,0.25,LONG,0.005577021,1.5,0.375
2026-03-16,NVDA,-0.0296502858400344,0.25,LONG,-0.0070408294,1.5,0.375
2026-03-16,AVGO,-0.0699564293026924,-0.25,SHORT,-0.01111049,1.5,-0.375
2026-03-16,META,-0.0760957151651382,-0.25,SHORT,-0.007634104,1.5,-0.375
